0.01	0.11073999708493393
0.02	0.012316979190884569
0.03	0.003611109713574178
0.04	0.001258668848784693
0.05	0.0005557367712033085
0.060000000000000005	0.00026700811592481906
0.06999999999999999	0.0001436705908759623
0.08	0.00008189207580502093
0.09	0.00004987782286470223
0.09999999999999999	0.00003144230144458491
0.11	0.000020712697481879135
0.12	0.000014149566030888486
0.13	9.840197614842424e-6
0.14	5.715504266711252e-6
0.15000000000000002	1.633548620575057e-6
0.16	7.940704828925509e-7
0.17	4.032592066741133e-7
0.18000000000000002	2.1287990431464673e-7
0.19	1.5258025512655538e-7
0.2	1.1124553671973646e-7
0.21000000000000002	8.236885510021313e-8
0.22	6.59667521838972e-8
0.23	5.335495403768936e-8
0.24000000000000002	4.3545862764759526e-8
0.25	3.583613857508453e-8
0.26	3.0627131584427785e-8
0.27	2.633093076623487e-8
0.28	2.27621639554749e-8
0.29000000000000004	1.9777925599533374e-8
0.3	1.7267014053368316e-8
0.31	1.527195504696064e-8
0.32	1.3560168988348198e-8
0.33	1.2084381360101798e-8
0.34	1.0806317410467937e-8
0.35000000000000003	9.694789148171893e-9
0.36000000000000004	8.724229137286411e-9
0.37	7.873557846675995e-9
0.38	7.125302150372316e-9
0.39	6.4649044639054815e-9
0.4	5.880177689063242e-9
0.41000000000000003	5.385503152048026e-9
0.42000000000000004	4.942900035635498e-9
0.43	4.545836302090898e-9
0.44	4.188725289724137e-9
0.45	3.866771448108531e-9
0.46	3.5758439712348165e-9
0.47000000000000003	3.312372811035514e-9
0.48000000000000004	3.073262734584787e-9
0.49	2.855821998002444e-9
0.5	2.6577029149908178e-9
0.51	2.476852147154525e-9
0.52	2.3114689734484124e-9
0.53	2.1599701347779605e-9
0.54	2.0209601177071825e-9
0.55	3.3151626265099313e-9
0.56	3.0948918517527478e-9
0.5700000000000001	2.890559960237456e-9
0.5800000000000001	2.7011684298919135e-9
0.59	2.52571387226601e-9
0.6	2.363211335535738e-9
0.61	2.2127103143059596e-9
0.62	2.073305178814667e-9
0.63	1.9441414106032568e-9
0.64	1.8244187456256088e-9
0.65	1.713392084085498e-9
0.66	1.6103708278367799e-9
0.67	1.5147171466816837e-9
0.68	1.425843548866152e-9
0.6900000000000001	1.343210032852738e-9
0.7000000000000001	1.2663210218171541e-9
0.7100000000000001	1.1947222246887988e-9
0.72	1.1279975240883767e-9
0.73	1.0657659590531447e-9
0.74	1.00767884644867e-9
0.75	9.534170674392167e-10
0.76	9.026885327585036e-10
0.77	8.552258315724324e-10
0.78	8.106483660343321e-10
0.79	7.678414662365901e-10
0.8	7.266776858883973e-10
0.81	6.873376111563056e-10
0.8200000000000001	6.499301141989435e-10
0.8300000000000001	6.145018044177828e-10
0.8400000000000001	5.810521653592925e-10
0.85	5.495460758347651e-10
0.86	5.199239042263181e-10
0.87	4.921094687964125e-10
0.88	4.660161908839396e-10
0.89	4.41551760326286e-10
0.9	4.1862160282984556e-10
0.91	3.971313999735266e-10
0.92	3.769888717014889e-10
0.93	3.581049927488202e-10
0.9400000000000001	3.40394780450648e-10
0.9500000000000001	3.2377776247938035e-10
0.9600000000000001	3.0817668873215453e-10
0.97	2.9348684147651395e-10
0.98	2.796383807775659e-10
0.99	2.665811391758395e-10
1.	2.54266982042654e-10
1.01	2.4265002434010896e-10
1.02	2.3168630752536885e-10
1.03	2.211866986914822e-10
1.04	2.110486940447588e-10
1.05	2.013033207161678e-10
1.06	1.9196956227096718e-10
1.07	1.830566846708703e-10
1.08	1.7456627330184682e-10
1.09	1.6649397476482938e-10
1.1	1.588309568065705e-10
1.11	1.5156511107760583e-10
1.12	1.446820287747645e-10
1.1300000000000001	1.381657806233968e-10
1.1400000000000001	1.3199953157165842e-10
1.1500000000000001	1.2616601807938132e-10
1.1600000000000001	1.206479127229932e-10
1.17	1.1542809748328583e-10
1.18	1.1048986382678973e-10
1.19	1.058170546962775e-10
1.2	1.0139416086807037e-10
1.21	8.579595541747887e-11
1.22	8.237338903003381e-11
1.23	7.91136427036041e-11
1.24	7.6007726860399e-11
1.25	7.304720651360374e-11
1.26	7.022415145319674e-11
1.27	6.75312891336268e-11
1.28	6.496155206819435e-11
1.29	6.250847247578949e-11
1.3	6.016534835501107e-11
1.31	5.7926387563121835e-11
1.32	5.578675672365865e-11
1.33	5.374191195151296e-11
1.34	5.178680606841521e-11
1.35	4.9916787752364395e-11
1.36	4.812754043559068e-11
1.37	4.641499105695646e-11
1.3800000000000001	4.477526821174327e-11
1.3900000000000001	4.3204706691088825e-11
1.4000000000000001	4.169990624331311e-11
1.4100000000000001	4.0257645972191807e-11
1.42	3.887487482258911e-11
1.43	3.754870487956084e-11
