-0.02391075810617696	-0.11740182717309385	0.21550374879848544	0.2835432579395846	0.14	211.	1.	1.	-0.32046179152609056	-0.36700923259306484	-0.21782387868001396	0.5517597110698346	0.14	-211.	-1.	1.	0.6621611847245584	-0.32778669137242084	-0.37380003227477443	0.8397785504079822	0.14	211.	1.	1.	-0.31686484114782937	-0.34717562691575454	0.13698571050589436	0.5092144227757016	0.14	-211.	-1.	1.	-0.4542146740572718	1.1226316997910144	0.2717980616549267	1.2490344630249364	0.14	211.	1.	1.	0.014042784812565424	-0.4323849116870975	0.23434059303144428	0.511536338105398	0.14	-211.	-1.	1.	0.11750254937924816	0.07939169187544148	0.13151842875128586	0.19340885954545814	0	22.	0.	1.	0.27378062641607426	0.163828280258268	0.06651864100346119	0.325914507830055	0	22.	0.	1.	-0.035773403006887	0.024233589834538674	-0.12605099593403682	0.13325110436662194	0	22.	0.	1.	0.08373832251180931	0.20167302798216863	-0.3389902768566726	0.40323507371749284	0	22.	0.	1.
0.12919008627926645	-0.36974165514015833	-0.037097016798704335	0.4175825171076867	0.14	-211.	-1.	1.	-1.2740959482649934	-0.5706654153382122	0.2588508166862997	1.4267386750724784	0.14	211.	1.	1.	0.09245107696563573	0.22491868904728035	-0.29806645351791383	0.40936442081304497	0.14	211.	1.	1.	-0.5224799295787131	0.16085142195909125	-0.09283222190889492	0.5719058298211175	0.14	-211.	-1.	1.	0.008502521045327158	0.015352889773563576	0.00014641813230151235	0.017550656021781377	0	22.	0.	1.	1.0603950316827457	0.09213137260451225	0.33601989575828783	1.1161698720987112	0	22.	0.	1.	0.09324231044464229	-0.0795403812206727	-0.17140686700276692	0.2529844160368168	0.14	211.	1.	1.	0.4032382210500517	0.29395191375321916	0.021607410020228535	0.518725043431077	0.14	-211.	-1.	1.	-0.024372846975478847	0.015644055270126925	0.03347562369976747	0.044264992003538506	0	22.	0.	1.	0.033929477351517724	0.21709710929125184	-0.05069760506860437	0.22550523598279726	0	22.	0.	1.
0.23092119341716075	-0.3047572010577362	-0.08429060558889555	0.41582021999452357	0.14	211.	1.	1.	-0.4128127797386778	0.41684347599913446	-0.1855521610669408	0.6310328668740061	0.14	-211.	-1.	1.	0.6359732457051022	0.7339050488045059	0.02402014722671668	0.9814558356779074	0.14	211.	1.	1.	0.23826050302465013	-0.3025186244762538	0.3232211477535921	0.5218788133386077	0.14	-211.	-1.	1.	0.11418036817995034	0.17225060962520716	0.14817934842430305	0.2902835653174591	0.14	211.	1.	1.	-0.3835956184478526	0.09559662659501905	-0.6827892810409051	0.8013023872503402	0.14	-211.	-1.	1.	-0.23969307886040941	-0.5830981726964823	0.13208655381302317	0.64412972975462	0	22.	0.	1.	-0.04181223313581696	-0.3676230689090585	0.0945054753458685	0.38187205776839295	0	22.	0.	1.	-0.10833866933642536	0.15483029511456103	0.13985759816358162	0.23509537495011518	0	22.	0.	1.	-0.033082930807681495	-0.015428988998892126	0.0907617769696467	0.09782757367450992	0	22.	0.	1.
0.5193744043305595	0.39323661597243187	-0.6538646759989692	0.9335544025574569	0.14	-211.	-1.	1.	-1.5446863456382172	0.2706951645949274	0.4203682009436522	1.6296138201736101	0.14	211.	1.	1.	0.18010492791095561	-0.22109185476651008	0.10389733725681306	0.3342365180391904	0.14	211.	1.	1.	-0.08751085261650762	-0.1154923565604583	0.06740153862821129	0.2124608226450383	0.14	-211.	-1.	1.	0.46545308954155296	-0.33480278049744083	0.061422341102342945	0.5933904148021664	0.14	211.	1.	1.	0.2053239967714079	-0.3159995455414148	0.4061275106822669	0.571448345317003	0.14	-211.	-1.	1.	0.021906720321442183	0.029360849153574634	0.005213298474879675	0.03700192345336976	0	22.	0.	1.	0.07756966215361642	0.2920306569150171	-0.3634427677755052	0.4726410927047736	0	22.	0.	1.	0.06502180621210735	0.06544546638874155	-0.0036800489583363113	0.09232814908932428	0	22.	0.	1.	0.09744259101308286	-0.06338221565886856	-0.043442734355355346	0.12409526571727154	0	22.	0.	1.
-0.5552227602420448	0.5184620449111117	-0.4379599973066532	0.8879663083389203	0.14	-211.	-1.	1.	-0.21003443143364547	0.12995813955090577	0.08539897755158977	0.2964735498995557	0.14	211.	1.	1.	0.15460588760830776	-0.549820686540071	0.1403039299120362	0.6045584840024241	0.14	-211.	-1.	1.	0.09269964009016651	-0.008961823219311514	0.26854948218064945	0.3168475373547277	0.14	211.	1.	1.	0.017016172734074533	-0.22458106649103265	-0.6628965628495214	0.7139734298967119	0.14	211.	1.	1.	0.08707972687910205	-0.059717365096105084	0.18884194442069882	0.25770200329052706	0.14	-211.	-1.	1.	0.029548009425967775	0.019510982714852406	0.4790559580363221	0.4803627527584073	0	22.	0.	1.	0.1987013808958158	0.009658896231279409	0.648795088172679	0.6786093128474623	0	22.	0.	1.	0.01807659834211128	-0.022158809414021964	-0.045051429548892595	0.0533611051859667	0	22.	0.	1.	0.16752977570014582	0.18764968735239038	-0.6650373905688999	0.7110227575572265	0	22.	0.	1.
-0.579764240295175	-0.5090079425201198	0.40616947585950103	0.8830567948855775	0.14	211.	1.	1.	0.28617932089367093	-0.16848736811590082	-0.42800560138481086	0.5595314037107831	0.14	-211.	-1.	1.	-0.2957393034551228	0.24584604486818634	0.14230076798586141	0.43330303709392276	0.14	211.	1.	1.	-0.2705258706012546	0.23411831703917035	-0.6322435264858164	0.739815862104241	0.14	-211.	-1.	1.	0.8306156467229489	-0.04425090077155625	-0.2979632798426134	0.8945739829296648	0.14	211.	1.	1.	0.19446759373651523	0.17955841661404692	-0.05142429434684301	0.30381462775792206	0.14	-211.	-1.	1.	0.12705082146694613	0.2346140787537252	0.37597352910647286	0.46102252848820824	0	22.	0.	1.	-0.30121573443935024	-0.11103510113978464	0.4793105952475018	0.5768867818519279	0	22.	0.	1.	-0.027328647236753163	-0.09406368243512164	0.014647745810680372	0.09904235341701352	0	22.	0.	1.	0.03626041320757512	0.03270813770735389	-0.008765411949933355	0.04961322691500068	0	22.	0.	1.
-0.03962607781668781	-0.3211118582662608	-1.2380054700527077	1.2872220458968107	0.14	-211.	-1.	1.	-0.35078244199352027	0.14683054109467442	-0.029808169169117493	0.4063201402321906	0.14	211.	1.	1.	-0.10224794404408238	-0.02278088137147763	0.6452982313173923	0.6685681849734235	0.14	-211.	-1.	1.	-0.3304236264105655	0.09274953230762108	0.7081889662674433	0.7993208746032731	0.14	211.	1.	1.	0.5060485623117063	-0.13850257358034906	0.2918360248745391	0.6164709041963761	0.14	-211.	-1.	1.	0.3763380060118565	-0.0027559594609556023	-0.17064260750007904	0.43629896811241325	0.14	211.	1.	1.	0.23468495028857161	0.18481042207776693	-0.2520876222863567	0.3908709343383063	0	22.	0.	1.	0.011991021796765776	-0.021807810303505995	-0.033924074457748615	0.04207384011210631	0	22.	0.	1.	-0.308141606145266	0.07007467532300934	0.04775700238345798	0.31959731043308703	0	22.	0.	1.	0.002159156001222698	0.012493912179475914	0.031387718623176214	0.03385186370872002	0	22.	0.	1.
-0.4200444821708353	0.031265935157592184	-0.10885019008762326	0.4570156338524489	0.14	211.	1.	1.	0.26851990517025837	0.11053898738729434	0.38342084037098567	0.5009324785198559	0.14	-211.	-1.	1.	0.7612447492559554	-0.328729244924075	-0.30591589139699077	0.8948413364096064	0.14	211.	1.	1.	0.02772452524203506	-0.11171743361751203	-0.5196073797292989	0.5503101519535392	0.14	211.	1.	1.	-0.5389670325621615	0.18110320650991793	-0.38167752564515445	0.6989717928354788	0.14	-211.	-1.	1.	-0.6215279597662711	0.0032833314414145998	0.30160182180179607	0.7048910865876656	0.14	-211.	-1.	1.	0.21569106469989646	0.291972590769752	-0.07186278098298815	0.3700471435409074	0	22.	0.	1.	0.1453701050484621	-0.018850534518260825	0.3749508063731998	0.40258653391952615	0	22.	0.	1.	0.018164681332525523	-0.10708023135908613	0.10807892697772367	0.15322266820703698	0	22.	0.	1.	0.14382444375013548	-0.05178660684703712	0.2198613723183507	0.26778040687562243	0	22.	0.	1.
-1.0121277379973614	0.08644189517759665	-0.44835917695912014	1.1191517818549055	0.14	-211.	-1.	1.	0.6823078065627821	0.06221433185538385	0.36923189517325705	0.7907886938986683	0.14	211.	1.	1.	-0.3958666192742744	0.279803365642491	-0.25151822563386256	0.563792268044282	0.14	211.	1.	1.	0.754228340405606	0.20490773094592768	0.28781257763667684	0.8445612159685475	0.14	-211.	-1.	1.	-0.06954861315836447	-0.181811552329692	0.018817850903974982	0.2405131216075921	0.14	211.	1.	1.	0.049206862431053655	0.16126136849261496	0.006779047977730039	0.21925441790281894	0.14	-211.	-1.	1.	-0.013986244625422986	-0.07230636313375435	0.05597639162621562	0.09250503558101032	0	22.	0.	1.	-0.29683524256291505	-0.6658920918746327	0.1254663573051104	0.7397737803301577	0	22.	0.	1.	0.12102507002700227	0.01586272033137098	0.00036404599981373215	0.12206074717468378	0	22.	0.	1.	0.1815963781918933	0.10951859489269358	-0.1645707640297965	0.2684308171075632	0	22.	0.	1.
0.36379390376166354	-0.929226145707104	0.1522641247967338	1.0191131428746987	0.14	211.	1.	1.	0.7075423172330653	0.2059992504273377	0.3218791381803868	0.8162462872490809	0.14	-211.	-1.	1.	-0.22634537882116634	-0.05885262858028695	0.17786332548612482	0.325470774352306	0.14	-211.	-1.	1.	-0.6789917574790314	0.5085555281131298	-0.19632223637032226	0.8819302423617941	0.14	211.	1.	1.	-0.18063086777283507	-0.07850139068183182	-0.24816249317943317	0.34637350036107156	0.14	-211.	-1.	1.	0.14529569125015923	-0.4290591958074031	0.09026945252125129	0.4826501895381825	0.14	211.	1.	1.	-0.07768842900658471	0.1498980424798847	-0.08082021833497842	0.18718125662716886	0	22.	0.	1.	-0.18008557943725506	0.2554394509047269	-0.38008903526104276	0.4920851590176547	0	22.	0.	1.	0.05883071423900812	0.08280177833319272	-0.010849160235143478	0.1021513177145495	0	22.	0.	1.	0.06827938603297437	0.2929453105183515	0.17396710239641983	0.3474817725117963	0	22.	0.	1.
