-0.69181316957	-0.33513306606	0.80634504019	1.1140520442942865	0	16.	0.	1.	-0.1862303015488429	0.2451405522707876	-0.09440998956174383	0.3511251368268132	0.14	211.	1.	1.	0.48662242122149424	0.4512321550794682	-0.05766919127185303	0.680689043716057	0.14	-211.	-1.	1.	0.17897424824406558	-0.25571043464917836	-0.3620983332673142	0.47805314649938985	0	22.	0.	1.	0.21244680165928306	-0.10552920664107757	-0.29216752609208885	0.3763401656644231	0	22.	0.	1.
-1.0944977068	0.20212457331	-0.68694172731	1.30792526928944	0	16.	0.	1.	0.9833682294680022	0.18029147026821962	0.5616692844840575	1.1552447680519236	0.14	211.	1.	1.	0.15854099623111037	-0.24724226303658595	0.07421050122489796	0.33372321257211923	0.14	-211.	-1.	1.	-0.056375833746684964	-0.07614774764658619	-0.0329168823106461	0.10030072404192784	0	22.	0.	1.	0.008964314907572529	-0.05902603289504746	0.08397882390169048	0.10303821798245781	0	22.	0.	1.
-0.0089672268166	-0.41497329015	1.1884994638	1.2588940456398958	0	16.	0.	1.	0.12084868504311722	0.12848154046670734	0.0018535917913242161	0.22520068099336993	0.14	-211.	-1.	1.	-0.29715453094889593	0.3568766324832279	-1.1804605190005097	1.2762244250111265	0.14	211.	1.	1.	0.011379433203586795	0.0346478503585127	0.0017374562464734567	0.03651005051638784	0	22.	0.	1.	0.17389363952219175	-0.10503273315844779	-0.01162999280728797	0.20348496168932295	0	22.	0.	1.
0.65170828806	-0.79692442029	0.16881948477	1.043222048663973	0	16.	0.	1.	-0.8272173624040606	0.268967291262886	-0.35970220908211975	0.9516394525504825	0.14	211.	1.	1.	-0.19501760678418661	0.39303841222276126	0.3292608710360055	0.5661481975894739	0.14	-211.	-1.	1.	0.06967361923235944	-0.023799611682822776	-0.005014441741504033	0.07379687906116288	0	22.	0.	1.	0.3008530618758879	0.15871832848717568	-0.13336370498238181	0.36536276554198516	0	22.	0.	1.
1.1066490976	0.78950140003	0.26014999232	1.3840746744205388	0	16.	0.	1.	-0.1997052671334126	-0.28260146510128614	-0.05903222550579433	0.37792933922413074	0.14	211.	1.	1.	-0.052034622261151964	-0.2737641041220372	-0.1341472853413374	0.33948472835173693	0.14	-211.	-1.	1.	-0.5339463925309643	-0.19745892992892267	-0.0840370395665446	0.5754572122448505	0	22.	0.	1.	-0.320962815654471	-0.03567690087775388	0.017066558103676337	0.32339022510674803	0	22.	0.	1.
0.72956416797	-0.6595199893	0.51956959657	1.1122873087255571	0	16.	0.	1.	0.06269903883348785	-0.23100673478590997	-0.1396247726731218	0.31046796635258833	0.14	211.	1.	1.	-0.3777357341235754	0.7104147281812707	-0.14512967950848205	0.829479351596518	0.14	-211.	-1.	1.	-0.5326622061845044	0.05454478117846401	-0.20345846822929564	0.5727997096240197	0	22.	0.	1.	0.11813473350459189	0.12556721473617521	-0.0313566761791006	0.17523179454026788	0	22.	0.	1.
0.36645530188	0.67322748229	0.89473060741	1.1781628032758298	0	16.	0.	1.	-0.6021999821016795	-0.487196350649853	-0.34863414336300014	0.8609011955202819	0.14	211.	1.	1.	0.03823548130382691	-0.3398957995282109	-0.5659830491201296	0.6759644357943516	0.14	-211.	-1.	1.	0.01608072445960807	-0.02463370320350696	-0.0030924807036280828	0.02957993356257952	0	22.	0.	1.	0.18142847445824442	0.17849837105157107	0.022979065776757956	0.25555038109203193	0	22.	0.	1.
0.015614089762	-0.67382643604	0.84087175809	1.0776600480944032	0	16.	0.	1.	-0.5500561833227937	-0.22739071744102368	-0.24403825063842785	0.6583487001313563	0.14	211.	1.	1.	0.1406965632492271	0.1548828167533857	-0.07363154553452664	0.2623086242070773	0.14	-211.	-1.	1.	0.3025295917786227	0.5397243441299957	-0.3126722121001332	0.6932463009406432	0	22.	0.	1.	0.09121593852494386	0.20660999260764223	-0.21052974983691244	0.3087568817900408	0	22.	0.	1.
0.014631937101	-1.1243335549	-0.013457654593	1.12450929063505	0	16.	0.	1.	0.4796301589371303	0.07043441037763332	0.03046821749453843	0.5055041125496371	0.14	-211.	-1.	1.	-0.5158862227289321	0.643955759752803	0.23583534561041863	0.8695032636853761	0.14	211.	1.	1.	-0.05451264507731361	0.1822377818779435	-0.1346999524054911	0.23308006091289674	0	22.	0.	1.	0.07613677176911533	0.22770560285662042	-0.11814595609946596	0.2675913237202885	0	22.	0.	1.
-0.70825428782	-1.2190137393	0.10718315067	1.41389775465029	0	16.	0.	1.	0.3152108860489246	0.6327345695659314	-0.15422341232707487	0.7369503369409228	0.14	211.	1.	1.	0.2032320016385072	0.3079693521706075	0.21506597220138812	0.4494460376566981	0.14	-211.	-1.	1.	0.07426122937984908	0.050891587430617294	0.0074046252302262736	0.0903300190136968	0	22.	0.	1.	0.11555017075471904	0.2274182301328438	-0.1754303357745396	0.3095911756949276	0	22.	0.	1.
