1.5	0.00001	1.5164559583808197	7.12992006973957e-14
1.5	0.00001	1.781680397675106	1.3023343890363737e-14
1.5	0.00001	2.093291942912171	4.017136740071683e-14
1.5	0.00001	2.459403585502127	7.133906749928804e-15
1.5	0.00001	2.8895472592159606	2.3536969313837406e-15
1.5	0.00001	3.3949220097350516	1.0706436138367197e-14
1.5	0.00001	3.9886855684481057	4.394466569214115e-15
1.5	0.00001	4.686296921792267	2.2489403939737477e-15
1.5	0.00001	5.505918795134378	3.305093876754489e-15
1.5	0.00001	6.4688905300989825	3.79347392535001e-15
1.5	0.00001	7.600283666984771	4.06562862916572e-15
1.5	0.00001	8.929554697187248	0.
1.5	0.00001	10.49131198042409	0.
1.5	0.00001	12.326216793908058	0.
1.5	0.00001	14.482041972817147	0.
1.5	0.00001	17.0149157043945	1.2301832576020045e-15
1.5	0.00001	19.990782858595303	1.934215295535101e-15
1.5	0.00001	23.487121901890685	3.2925689439300946e-16
1.5	0.00001	27.59496209509804	1.8478606960907997e-15
1.5	0.00001	32.42125349417967	2.947412783725942e-15
1.5	0.00001	38.09165145838639	3.1008188605783735e-15
1.5	0.00001	44.75378816206693	1.9400705653520224e-15
1.5	0.00001	52.58111628589408	1.840074709528519e-15
1.5	0.00001	61.777424960288045	1.815337546474784e-15
1.5	0.00001	72.58214553630269	2.773377078767299e-15
1.5	0.00001	85.27658532286713	1.8442470080553396e-15
1.5	0.00001	100.19125158942879	6.500091488389215e-16
1.5	0.00001	117.71445651875109	5.623930990587366e-16
1.5	0.00001	138.30242714491632	4.314487815931346e-8
1.5	0.00001	162.49118349476453	5.013178119246106e-6
1.5	0.00001	190.9104941872292	0.0001417321461156982
1.5	0.00001	224.30027283287302	0.0010613203180062552
1.5	0.00001	263.5298421236118	0.002327318567476425
1.5	0.00001	309.6205671646316	0.0025896493252962932
1.5	0.00001	363.7724473207163	0.0041231301069698766
1.5	0.00001	427.39535891147824	0.004642633425323464
1.5	0.00001	502.1457621775988	0.0038887484983448307
1.5	0.00001	589.9698282057071	0.005780722391195558
1.5	0.00001	693.1541086469794	0.011923845219714032
1.5	0.00001	814.3850674456255	0.024107660981973127
1.5	0.00001	956.819024521129	0.04000789054494565
1.5	0.00001	1124.1643324294998	0.056458209647915494
1.5	0.00001	1320.7779255216485	0.07284446097670605
1.5	0.00001	1551.7787553134885	0.10292192699763983
