0.010424909382124394	1.7107970965863435e-8
0.010880028024693462	1.5488458880991745e-8
0.01135502564407032	1.4059916134629471e-8
0.01185075022718541	1.2728945668421057e-8
0.012368116581090594	1.1523970433262175e-8
0.012908080809019047	1.0461083253961617e-8
0.013471606879187666	9.470793360177889e-9
0.014059740868730373	8.585754651563305e-9
0.014673557618700617	7.793867116219855e-9
0.01531418562781922	7.094018887735213e-9
0.015982817557632704	6.500454685793296e-9
0.016680671778368756	5.9885926221366195e-9
0.017408950565825206	5.4728222769663105e-9
0.018168994245809773	4.974715839900932e-9
0.018962186899222196	4.49775267841031e-9
0.019790033446571823	4.082912698975047e-9
0.02065404901913387	3.721275706044389e-9
0.02155587161228597	3.432853687740249e-9
0.022497011656738827	3.141407513966769e-9
0.023479160185015904	2.8440287399129962e-9
0.02450412191059459	2.554166602578113e-9
0.025573928095711768	2.3217002878146916e-9
0.026690486804587986	2.121742762835984e-9
0.027855818878622284	1.9442142603497454e-9
0.029072043176802998	1.7839304939501e-9
0.03034115720412715	1.6021130957725108e-9
0.03166578407166737	1.454345841496062e-9
0.033048270087271285	1.3237532427774064e-9
0.03449111360354579	1.2048871717892857e-9
0.03599696549353501	1.0981663560990548e-9
0.037568643722948304	1.0076319724775404e-9
0.039208617794374755	9.013012009532772e-10
0.04092016332211174	8.051106099330521e-10
0.04270660850856081	7.288954722614522e-10
0.0445710247587318	6.590108195426832e-10
0.04651711953446536	6.07118659014221e-10
0.04854835609274828	5.653454460743502e-10
0.05066786842455272	5.13202095829891e-10
0.05287963635926555	4.5843104608704875e-10
0.05518802542184514	4.111562083185778e-10
0.05759748640189643	3.7473875201625864e-10
0.06011219492890601	3.424642014379363e-10
0.06273672316998648	3.133893004248452e-10
0.06547512365150342	2.7732747236466366e-10
0.06833314247028045	2.46404623492872e-10
0.07131625823095836	2.2218325475783946e-10
0.07442999398726402	2.0359294249870592e-10
0.07767947455287375	1.8506302318696448e-10
0.08107025427875858	1.6464859229604617e-10
0.08460867455028646	1.445347544519029e-10
0.08830157255558863	1.2704833159119967e-10
0.09215609713871495	1.1333711570190654e-10
0.09617908908568315	1.017858475534237e-10
0.10037629620918546	8.757204885496818e-11
0.10475620914463304	7.433948046883834e-11
0.10932786093588673	6.421623891618537e-11
0.11410052077066568	5.774874055715291e-11
0.11908059144243857	5.069402610698892e-11
0.12427780656237758	4.4263057540537164e-11
0.12970349683859095	4.0180555190419285e-11
0.13536582374945033	3.6279460097673844e-11
0.14127620991726156	3.337793317630567e-11
0.14744420582947682	3.042153996536333e-11
0.1538798757004622	2.6848813776286567e-11
0.16059680200859427	2.3855090133576965e-11
0.16760809816155336	2.1654870199755104e-11
0.17492549177803382	1.965758254286358e-11
0.18256450239327554	1.8502469950689235e-11
0.19053602581699514	1.7114254029868755e-11
0.19885144410832742	1.48433028615851e-11
0.2075308551203779	1.3082539256604721e-11
0.2149003482285962	9.817050647530362e-12
0.22253026927251662	7.239335156270334e-12
0.23223640100377138	5.832284421705837e-12
0.24236662841296558	4.74302679564181e-12
0.2529403991520147	3.935578823461191e-12
0.26397951478593584	3.422520123752299e-12
0.2754995686791486	2.9485366746461448e-12
0.28751833288784745	2.4334920394766918e-12
0.3000637822714087	2.057485153760316e-12
0.313158414965763	1.7701693775148885e-12
0.3268161997999995	1.4090069746621326e-12
0.3410730731011662	1.1566631450871488e-12
0.35526063101596644	9.492669263278186e-13
0.36573216769879346	6.835206450207677e-13
0.37946481311212416	5.493953348601774e-13
0.38989088076190903	3.9465153973427695e-13
