0.02	0.36732276468295855	0.11046362801309433	0.11046362801309433	0.36732276468295855	0.11046362801309433	0.11046362801309433
0.03	0.36847795028812713	0.11117125361943872	0.11117125361943872	0.36847795028812713	0.11117125361943872	0.11117125361943872
0.04	0.3688826767069994	0.1114206270289329	0.1114206270289329	0.3688826767069994	0.1114206270289329	0.1114206270289329
0.05	0.3690700957523254	0.11153638433299742	0.11153638433299742	0.3690700957523254	0.11153638433299742	0.11153638433299742
0.06	0.36917193034699186	0.11159935977375189	0.11159935977375189	0.36917193034699186	0.11159935977375189	0.11159935977375189
0.07	0.3692333433700784	0.11163736606194817	0.11163736606194817	0.3692333433700784	0.11163736606194817	0.11163736606194817
0.08	0.36927320709774647	0.11166204792588208	0.11166204792588208	0.36927320709774647	0.11166204792588208	0.11166204792588208
0.09000000000000001	0.36930053961695614	0.11167897647836358	0.11167897647836358	0.36930053961695614	0.11167897647836358	0.11167897647836358
0.1	0.36932009149574024	0.11169108884220681	0.11169108884220681	0.36932009149574024	0.11169108884220681	0.11169108884220681
0.11	0.36933501774259614	0.11170096405640724	0.11170005253328162	0.36933501774259614	0.11170096405640724	0.11170005253328162
0.12000000000000001	0.3694485602586396	0.11191120090029628	0.11170687126917246	0.3694485602586396	0.11191120090029627	0.11170687126917246
0.13	0.37022145935199174	0.11343198154721089	0.11171217852859346	0.37022145935199174	0.11343198154721092	0.11171217852859346
0.13999999999999999	0.32124948156885835	0.09616813125799993	0.09117939357084712	0.4585436353698338	0.27899057960634105	0.2750109380461066
0.15	0.44848206715298156	0.05208259963107009	0.045966683753503323	0.7887196272987328	0.6368634096699137	0.634520470466919
0.16	0.5333999345645377	0.03590624290400263	0.028743864585367904	0.8902097202834869	0.7731502177014719	0.7714649210688952
0.16999999999999998	0.5708140958242263	0.03004981895851066	0.021478231462606707	0.9251018479729857	0.8307319149779842	0.8292360688722878
0.18	0.5907286858108228	0.028157190088292424	0.01785843895124331	0.9408343170049149	0.8595070271997837	0.8580182039573655
0.19	0.6028217862181272	0.028165770466204512	0.015866796205865782	0.9490900354255974	0.875431117616816	0.8738546455894776
0.19999999999999998	0.6108314397409172	0.0292633187211819	0.014721211940480273	0.9537727467660984	0.8846913780521257	0.8829639989127154
0.21	0.6164637270017825	0.031073070056087063	0.014066933078449162	0.9564960105834529	0.8900959573492975	0.8881669747336299
0.22	0.6205988127837812	0.03340530668398381	0.01372380458851342	0.9580324618456518	0.8930799348068139	0.890902861518807
0.22999999999999998	0.623734861144529	0.036218699788287116	0.013598541165567003	0.9587938431683393	0.8944528224731434	0.8919756070537185
0.24	0.6261741950000461	0.039521381071559086	0.013641135358147857	0.9590180857825743	0.8947042931704468	0.8918670839795161
0.25	0.6281101547357809	0.19640967459106506	0.013821085280481007	0.9588516783914406	0.911085517465633	0.8908827233031111
0.26	0.6296718010186945	0.29860541789556005	0.014118026904041354	0.9583895768937286	0.9211906481707447	0.8892253786068304
0.27	0.6309483868649501	0.3599414806095092	0.01451735668031721	0.9576960301061476	0.9266308143064784	0.8870352368337864
0.28	0.6320034871982982	0.40336427355270915	0.015007970333872607	0.9568161273846952	0.9299856376016167	0.8844125722487122
0.29000000000000004	0.6328835340091153	0.4360761217113763	0.015581013818687943	0.955782533152134	0.9320779978483278	0.8814313224322585
0.30000000000000004	0.6336231741275031	0.4616470031515523	0.01622915496315571	0.9546195851880566	0.9333181560977396	0.8781475085894083
0.31	0.6342487452625185	0.4821660992684287	0.016946138423690502	0.9533458809020022	0.9339466805245776	0.8746046354081645
0.32	0.6347805966144211	0.49896695700788174	0.0177265021790017	0.9519759613932844	0.934117327894294	0.8708372557853756
0.33	0.6352346773375612	0.5129491772524364	0.018565389975347582	0.9505214383661909	0.9339340319517868	0.8668733845442961
0.34	0.6356236480630842	0.5247441902267418	0.01945842289177578	0.9489917664946699	0.9334699982838728	0.8627361697295871
0.35000000000000003	0.6359576740382462	0.5348090090991525	0.02040160857230501	0.9473947840975654	0.9327784964356656	0.8584450729936673
0.36000000000000004	0.6362450010471739	0.5434827432034726	0.02139127521064978	0.945737098800736	0.9318993529363933	0.8540167181238687
0.37000000000000005	0.6364923802125737	0.5510223107973834	0.022424022274879364	0.9440243672792992	0.9308630442319439	0.849465510743018
0.38	0.6367053857991695	0.5576258583787588	0.023496682859238477	0.9422615012429754	0.9296933732906423	0.8448040973935433
0.39	0.6368886560427096	0.5634485896899688	0.024606294313727663	0.940452821177049	0.9284092735527412	0.8400437100579459
0.4	0.637046077796399	0.5686137399734463	0.025750074902072925	0.9386021725007876	0.9270260560408459	0.8351944277689094
0.41000000000000003	0.6371809296249253	0.5732203525249879	0.026925404941595534	0.9367130143086034	0.9255562905907665	0.8302653774222519
0.42000000000000004	0.6372959937920156	0.5773488955076009	0.028129811337906138	0.9347884878528806	0.9240104405717678	0.8252648894729353
0.43000000000000005	0.6373936447005879	0.5810653879287444	0.029360954734211252	0.932831469883052	0.9223973278551478	0.8202006197856445
0.44	0.6374759193235218	0.5844244765567491	0.030616618704267032	0.9308446145435645	0.9207244786157384	0.8150796458445616
0.45	0.6375445737289831	0.5874717618977536	0.031894700563555735	0.9288303865440519	0.9189983840290271	0.8099085433638158
0.46	0.6376011287738813	0.5902455782982473	0.03319320347645359	0.9267910876125819	0.9172246992458104	0.804693447794736
0.47000000000000003	0.6376469072901121	0.5927783716701608	0.03451022961164287	0.9247288777378507	0.9154083969738658	0.7994401041087804
0.48000000000000004	0.637683064537994	0.5950977768225406	0.03584397415271918	0.9226457923389613	0.9135538872502695	0.7941539074182936
